walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
5,115,2021,4.2,32.55,True,True,False,False,False,50.0
5,115,2021,4.5,32.55,True,True,False,False,False,48.0
4,90,2021,5.0,23.1,True,True,False,False,False,50.0
5,105,2021,5.0,29.4,True,False,False,False,True,59.0
3,95,2020,4.0,23.216655,True,True,False,False,False,42.0
3,95,2020,9.0,21.691635,True,False,False,True,True,47.0
3,90,2021,4.0,26.258295,True,False,False,True,False,47.0
4,75,2021,4.0,18.9,True,False,False,False,True,40.0
29,90,2023,6.0,38.25,True,False,True,False,False,54.0
24,100,2023,4.5,47.0,True,False,False,True,False,62.0
24,90,2023,4.5,47.0,True,False,False,False,True,63.0
23,95,2023,6.0,40.8,True,False,True,False,False,59.0
23,95,2023,6.0,40.8,True,False,True,False,False,56.0
45,95,2023,6.0,28.9,True,True,False,False,False,58.0
19,90,2023,5.0,46.328555,True,False,False,True,False,75.0
23,95,2023,6.0,48.34284,True,False,True,False,False,56.0
23,95,2023,6.0,48.34284,True,True,False,False,False,56.0
19,95,2023,5.0,36.6,True,False,False,False,True,72.0
19,90,2023,5.0,42.09,True,False,False,True,False,77.0
19,90,2022,5.0,36.6,True,False,True,False,False,75.0
23,95,2023,6.0,43.92,True,False,True,False,False,53.0
20,110,2022,6.0,37.05,True,False,True,False,False,70.0
18,90,2023,16.0,28.5,True,False,False,True,False,68.0
45,100,2021,6.0,26.4,True,False,False,True,False,50.0
20,80,2023,8.2,24.75,True,True,False,True,False,46.0
18,95,2023,4.0,21.958385,True,False,False,False,True,47.0
18,90,2022,5.0,31.265625,True,True,False,False,False,45.0
18,90,2022,5.0,31.265625,True,False,True,False,False,45.0
19,105,2022,4.0,46.375,True,True,False,False,False,53.0
18,90,2022,5.0,31.05,True,True,False,False,False,45.0
18,90,2022,5.0,31.05,True,False,False,False,True,43.0
18,95,2022,5.0,31.05,True,False,False,True,False,46.0
18,95,2021,5.0,31.05,True,True,False,False,False,45.0
18,90,2022,5.0,31.05,True,False,False,False,True,43.0
18,95,2022,5.0,32.4,True,False,False,True,False,41.0
19,85,2021,4.0,22.8125,True,False,False,True,False,37.0
45,85,2022,4.0,29.130045,True,False,True,False,False,43.0
45,85,2021,4.0,39.1125,True,True,False,False,False,41.0
45,75,2023,6.2,23.1,True,True,False,True,False,37.0
13,100,2022,16.0,52.0,False,True,False,False,False,58.0
18,95,2023,4.5,25.31004,True,False,False,True,True,47.0
21,90,2023,6.0,20.037115,True,True,False,True,False,47.0
16,110,2023,6.0,54.0,True,False,True,False,True,58.0
21,90,2022,6.0,27.02854,True,False,True,False,True,46.0
21,85,2022,4.5,21.76875,True,True,True,False,False,35.0
21,90,2021,6.0,26.60625,True,True,False,True,False,38.0
16,110,2021,16.0,16.41426,True,True,False,False,False,38.0
19,85,2021,4.0,23.870805,True,True,False,True,False,39.0
15,95,2021,6.0,21.533365,True,True,True,False,False,44.0
12,90,2020,6.0,24.93337,True,False,True,False,True,53.0
19,100,2021,16.0,30.600045,True,False,False,False,True,36.0
19,90,2021,16.0,39.666725,True,False,False,False,True,39.0
20,90,2021,6.0,21.5857,True,True,False,True,False,38.0
15,95,2021,6.0,23.74427,True,True,False,True,False,47.0
19,105,2021,16.0,30.21998,True,False,False,False,True,41.0
13,100,2021,5.0,19.5,True,True,False,False,False,47.0
11,95,2021,5.0,14.333375,True,False,False,False,True,39.0
14,100,2021,4.0,14.90671,True,False,True,False,False,36.0
9,60,2023,4.6,21.75,True,False,False,True,False,35.0
15,115,2023,5.0,46.4,True,False,False,True,True,49.0
16,75,2023,4.5,13.3,True,False,True,False,False,46.0
14,75,2023,6.5,13.3,True,False,True,False,False,43.0
16,95,2022,5.0,8.255,True,True,False,False,False,53.0
15,95,2022,5.0,14.9825,True,False,True,False,False,52.0
11,100,2023,5.0,5.61,True,False,True,False,True,60.0
19,95,2023,5.0,21.8125,True,True,False,False,False,48.0
11,60,2022,4.0,51.75,True,False,False,False,True,24.0
13,95,2021,5.0,18.0,True,True,False,False,False,46.0
5,105,2023,6.0,35.2,True,True,False,False,False,61.0
5,105,2021,6.0,31.25,True,False,True,False,False,45.0
5,110,2022,4.0,32.5,True,False,False,True,False,44.0
5,110,2021,6.0,28.270875,True,False,True,False,False,46.0
5,115,2022,4.0,40.5,True,False,True,False,False,54.0
5,110,2021,6.0,18.8815,True,False,True,False,False,46.0
15,80,2023,4.0,20.0,True,True,False,False,False,44.0
10,85,2022,4.0,22.813665,True,False,False,True,False,45.0
13,85,2022,4.0,15.75,True,False,False,True,False,42.0
4,100,2021,4.0,20.075,True,True,False,True,False,42.0
3,100,2021,4.0,20.075,True,True,False,True,False,44.0
4,95,2023,4.5,4.29,True,False,True,False,False,44.0
8,90,2023,4.5,3.96,True,False,False,True,False,47.0
8,100,2024,4.5,4.62,True,False,False,True,False,47.0
8,100,2023,4.5,39.15,True,False,False,False,True,45.0
4,100,2023,6.0,39.15,True,False,True,False,False,55.0
9,95,2023,4.5,21.75,True,False,False,True,False,45.0
4,80,2022,5.0,13.0,True,True,False,False,False,43.0
4,80,2022,5.0,13.0,True,True,False,False,False,41.0
7,95,2022,6.0,12.35,True,False,False,True,False,47.0
8,105,2022,5.0,17.55,True,False,True,False,False,54.0
4,85,2022,5.0,9.940035,True,True,False,True,False,44.0
11,90,2022,4.0,7.37,True,True,False,False,False,34.0
7,100,2021,6.0,28.270875,True,True,False,False,False,48.0
8,105,2021,5.0,28.270875,True,True,True,False,False,49.0
11,65,2021,4.0,19.224195,True,False,False,False,True,30.0
10,85,2021,4.0,24.87837,True,False,True,False,False,39.0
9,100,2021,5.0,15.0,True,False,False,True,True,43.0
3,110,2021,5.0,17.20005,True,True,False,False,False,48.0
7,95,2021,6.0,14.333375,True,True,False,False,False,51.0
13,100,2023,8.6,32.93329,True,True,False,False,False,41.0
15,90,2023,4.0,46.4,True,False,False,True,False,40.0
16,100,2023,5.0,18.2,True,False,True,False,True,80.0
13,100,2023,8.6,7.9375,True,True,False,False,False,51.0
18,95,2023,4.5,29.46671,True,False,False,True,False,46.0
24,95,2023,6.2,62.4,True,False,False,False,True,41.0
24,75,2022,6.0,19.422,True,False,True,False,False,32.0
7,80,2023,4.0,25.6,True,False,False,True,False,50.0
5,110,2023,5.0,69.0625,True,False,True,False,True,62.0
5,110,2023,5.0,66.3,True,False,True,False,True,65.0
7,75,2022,4.5,21.58,True,False,False,True,False,46.0
7,80,2022,4.5,21.58,True,False,False,True,False,49.0
14,105,2020,5.0,36.585,True,True,False,True,False,47.0
11,80,2022,4.0,21.7273,True,False,True,False,True,42.0
11,80,2022,5.0,18.25,True,True,False,False,False,41.0
13,100,2020,5.0,21.897,True,False,False,True,False,46.0
13,100,2020,5.0,21.897,True,False,False,True,False,40.0
14,100,2020,5.0,21.897,True,True,False,True,False,42.0
8,85,2023,4.0,26.88,True,True,False,True,False,47.0
20,95,2023,9.0,27.18414,True,True,False,True,False,38.0
23,100,2023,4.0,36.0,True,True,True,False,False,40.0
20,100,2023,9.0,36.0,True,False,False,True,False,46.0
20,105,2023,6.0,31.25,True,True,False,False,False,46.0
20,105,2022,9.0,41.25,True,False,True,False,True,46.0
23,100,2023,4.5,30.0,True,True,True,False,False,40.0
21,110,2022,9.0,28.054,True,False,False,True,False,48.0
21,100,2022,9.0,35.607,True,False,True,False,False,48.0
20,105,2022,6.0,36.686,True,True,False,False,False,49.0
21,105,2022,9.0,35.607,True,False,True,False,False,47.0
26,105,2022,6.0,24.75,True,False,False,False,True,41.0
23,95,2022,6.0,18.0,True,True,True,False,False,41.0
24,100,2021,6.0,30.525,True,True,False,False,False,42.0
24,95,2021,4.0,29.6,True,False,False,True,False,40.0
8,100,2021,5.0,21.897,True,True,True,False,False,44.0
10,100,2021,4.5,27.574,True,False,True,False,True,39.0
11,100,2023,6.0,30.72,True,True,True,False,False,55.0
13,100,2023,6.0,25.56,True,True,False,False,False,46.0
10,95,2023,6.0,25.56,True,False,True,False,True,54.0
15,95,2023,4.5,24.495,True,True,False,False,False,44.0
9,95,2023,6.0,21.3,True,True,False,True,False,48.0
9,95,2023,6.3,26.625,False,False,True,False,True,60.0
13,75,2023,6.0,22.5,True,False,False,True,True,40.0
9,100,2020,6.0,37.5,True,False,False,True,False,47.0
11,100,2023,6.0,30.0,True,True,True,False,False,57.0
19,95,2022,6.0,26.975,True,True,False,False,False,47.0
12,105,2022,5.0,33.875,False,False,False,True,True,70.0
9,85,2022,6.0,20.325,True,False,False,True,False,43.0
12,115,2022,6.0,35.23,True,True,True,False,False,58.0
12,110,2022,6.0,19.5,True,True,True,False,False,49.0
13,110,2022,6.0,19.5,True,True,True,False,False,48.0
12,110,2022,6.0,24.05,False,False,True,False,False,82.0
8,85,2021,6.0,15.725,True,False,True,False,False,47.0
14,100,2021,12.0,21.23329,True,True,True,False,False,50.0
15,85,2021,12.0,18.783295,True,True,True,False,False,39.0
4,80,2023,3.6,30.45,True,False,False,False,True,50.0
15,85,2023,6.0,49.4,True,True,True,False,False,49.0
15,100,2023,4.5,62.4,True,False,True,False,True,62.0
18,75,2023,6.0,31.5,True,False,False,False,True,38.0
19,85,2023,8.0,22.5,True,True,False,False,False,38.0
15,105,2022,6.0,24.2,True,False,False,False,True,57.0
19,105,2022,6.0,30.71425,True,True,False,False,False,47.0
9,80,2021,4.0,20.559375,True,False,False,True,False,47.0
16,85,2021,6.0,20.559375,True,False,False,True,False,42.0
13,95,2022,6.0,25.396875,True,True,False,True,False,48.0
13,100,2022,6.0,28.724955,True,True,False,True,False,55.0
19,95,2021,6.0,23.800035,True,True,False,False,False,45.0
18,100,2021,6.0,23.800035,True,True,False,False,False,36.0
15,100,2021,4.0,29.46671,True,False,False,True,False,49.0
18,90,2021,6.0,21.533365,True,False,False,True,False,36.0
19,95,2021,6.0,20.40003,True,False,True,False,False,41.0
9,80,2021,4.0,18.347845,True,False,False,True,False,46.0
16,105,2022,6.0,28.75,True,False,False,True,False,52.0
16,90,2022,6.0,23.738,True,False,False,True,False,47.0
4,105,2023,4.5,67.6,True,False,True,False,True,70.0
5,80,2023,4.0,17.927945,True,True,False,True,False,40.0
8,100,2023,5.0,32.2,True,False,False,True,True,46.0
12,85,2022,6.0,26.4,True,True,True,False,False,47.0
10,105,2022,6.0,32.82852,True,False,True,False,True,52.0
12,90,2022,6.0,32.82852,True,False,False,True,True,44.0
18,80,2021,5.0,12.0,True,False,False,True,True,30.0
25,90,2023,44.0,27.41921,True,False,False,True,True,34.0
28,80,2023,4.0,21.0917,True,False,True,False,False,34.0
25,90,2023,5.7,39.0,True,True,False,True,False,40.0
29,100,2022,4.0,45.0,True,True,True,False,False,35.0
29,95,2022,4.5,31.05,True,False,False,False,True,36.0
29,100,2022,5.0,29.9,True,False,False,True,False,36.0
20,105,2021,6.0,35.56423,True,True,False,False,False,60.0
29,90,2020,4.0,25.90284,True,False,False,False,True,28.0
24,110,2022,4.0,24.3,True,False,True,False,False,42.0
11,80,2022,6.0,18.0,True,False,True,False,False,37.0
11,95,2021,5.0,24.0,True,True,False,False,False,36.0
9,90,2021,5.0,11.921705,True,True,False,False,False,31.0
14,95,2022,5.0,6.0,True,False,False,True,False,38.0
19,85,2023,8.0,46.2,True,True,False,True,False,36.0
16,90,2023,4.0,26.364625,True,True,False,True,False,39.0
15,95,2023,6.0,30.0,True,False,True,False,False,43.0
8,95,2023,6.0,42.0,True,True,False,True,False,52.0
15,105,2022,4.0,28.6,True,False,False,True,True,50.0
18,100,2021,6.0,27.02854,True,False,False,False,True,48.0
16,100,2021,16.0,24.1875,True,False,True,False,True,41.0
15,95,2022,4.5,29.025,True,False,False,True,True,51.0
14,100,2022,6.0,39.31662,True,True,False,False,False,53.0
14,95,2021,6.0,22.6667,True,True,False,True,False,46.0
17,105,2022,4.5,29.46671,True,True,True,False,False,35.0
21,80,2021,6.0,17.26856,True,False,False,True,False,33.0
15,105,2021,6.0,28.06141,True,True,False,True,False,41.0
15,90,2023,4.0,19.55,True,False,True,False,False,40.0
18,80,2022,6.0,22.0,True,False,True,False,True,39.0
12,100,2022,6.0,36.932085,True,False,False,True,True,48.0
20,100,2022,6.0,44.93328,True,True,False,True,False,47.0
16,95,2021,6.0,30.600045,True,True,False,True,False,42.0
4,110,2022,8.9,52.8,False,False,True,False,True,68.0
11,105,2021,5.0,29.40171,True,True,False,True,False,45.0
10,105,2021,5.2,17.25,True,False,False,True,True,43.0
5,80,2021,4.5,15.86046,True,True,False,True,False,36.0
19,55,2023,4.2,14.0,True,True,False,False,False,31.0
19,80,2022,4.0,22.659,True,True,True,False,False,42.0
21,95,2021,4.0,19.1625,True,True,False,False,False,42.0
23,95,2023,4.0,52.0,True,False,True,False,True,42.0
23,95,2021,4.0,22.6667,True,False,True,False,True,37.0
16,100,2021,4.0,19.425,True,False,True,False,True,39.0
20,100,2021,5.0,21.275,True,True,False,True,False,40.0
9,100,2023,6.0,26.88,True,False,False,False,True,48.0
13,100,2023,8.5,27.69,True,False,True,False,True,57.0
9,95,2023,4.5,21.3,True,False,False,True,False,53.0
13,100,2023,8.5,39.0,True,False,False,True,True,56.0
6,95,2022,16.0,22.5,True,False,False,False,True,49.0
8,100,2023,6.0,29.81,True,True,False,False,False,50.0
8,105,2022,6.0,23.90003,True,True,False,False,False,53.0
9,95,2022,8.5,15.0,False,False,True,False,False,66.0
11,100,2021,4.0,20.35,True,False,True,False,True,42.0
8,85,2021,6.0,14.69997,True,False,False,False,True,40.0
8,85,2021,6.0,14.69997,True,False,False,False,True,40.0
11,100,2021,6.0,18.783295,True,True,False,False,False,43.0
11,100,2021,6.0,17.149965,True,True,False,False,False,45.0
11,100,2020,8.0,16.22,True,True,True,False,False,43.0
11,80,2020,5.0,25.141,True,True,False,True,False,31.0
10,95,2020,8.0,16.22,True,True,True,False,False,43.0
3,105,2021,4.0,22.708,True,True,False,False,False,58.0
13,80,2023,4.5,12.0225,True,False,True,False,False,34.0
13,85,2023,4.5,19.8,True,False,True,False,False,32.0
13,105,2022,8.0,32.19993,True,False,False,False,True,48.0
14,100,2022,6.0,36.79992,True,False,False,False,True,50.0
9,80,2022,5.0,17.633295,True,True,False,False,False,35.0
7,100,2022,14.0,26.833295,True,False,False,True,True,42.0
8,95,2022,14.0,11.9025,True,False,False,True,True,38.0
9,105,2021,4.0,11.31,True,True,False,False,False,34.0
5,85,2021,6.0,8.7125,True,False,False,True,True,32.0
11,100,2021,5.0,15.8875,True,True,False,False,False,32.0
7,100,2020,25.0,13.0,True,False,False,True,True,36.0
6,100,2020,6.0,12.5,True,False,True,False,True,38.0
5,105,2020,5.0,12.5,True,True,True,False,False,41.0
9,145,2021,17.0,22.0,True,False,True,False,True,50.0
4,105,2020,4.5,12.5,True,True,False,True,False,38.0
6,105,2020,6.0,13.0,True,False,True,False,True,35.0
13,100,2021,7.0,22.1,True,True,False,False,False,45.0
10,100,2021,5.5,19.7925,True,True,False,True,False,45.0
6,120,2022,4.0,37.315425,True,False,True,False,False,50.0
10,90,2020,4.0,21.5776,True,True,False,False,False,30.0
4,100,2023,5.7,35.9275,True,True,False,False,False,50.0
5,100,2021,4.0,12.74,True,False,True,False,False,41.0
7,100,2021,6.0,11.83,True,True,False,False,False,45.0
6,100,2021,4.0,12.74,True,False,True,False,False,44.0
7,95,2021,4.0,35.3088,True,True,True,False,False,39.0
9,95,2022,6.0,21.10104,True,False,False,False,True,43.0
13,100,2020,6.0,18.27,True,True,False,False,False,37.0
15,105,2021,6.0,18.27,True,True,False,False,False,47.0
7,100,2023,6.0,29.3475,True,False,True,False,False,42.0
7,105,2023,6.0,27.5,True,True,False,False,False,49.0
7,105,2023,6.0,29.82,True,False,True,False,False,41.0
13,100,2023,6.0,16.40695,True,False,False,True,False,43.0
6,105,2022,6.0,32.5,True,False,True,False,True,42.0
6,105,2022,6.0,32.4,True,True,False,True,False,47.0
6,105,2022,6.0,32.4,True,True,False,True,False,46.0
8,105,2020,7.0,20.39202,True,False,False,True,True,39.0
10,70,2024,5.0,7.47,True,False,True,False,True,39.0
11,105,2023,5.0,36.733285,True,True,False,False,False,46.0
7,100,2022,22.0,6.35,True,True,False,True,False,50.0
12,105,2022,4.0,43.06673,True,True,True,False,False,46.0
8,100,2022,3.2,16.71125,True,True,False,False,False,41.0
10,65,2022,5.0,21.25,True,True,False,True,False,34.0
20,105,2021,5.0,54.45,True,False,False,False,True,41.0
10,100,2020,9.9,18.27,True,False,False,False,True,40.0
9,120,2022,5.0,39.447735,True,True,False,True,False,54.0
7,85,2022,4.0,16.8,True,False,True,False,False,36.0
6,90,2022,4.0,23.45541,True,False,True,False,False,30.0
5,105,2021,4.0,17.745,True,True,False,False,False,42.0
5,130,2022,4.0,19.36,True,True,False,False,False,49.0
8,85,2021,6.0,4.42,True,False,False,True,False,28.0
9,85,2022,4.0,19.195,True,True,False,False,False,47.0
15,100,2022,5.9,17.5,True,True,False,False,False,45.0
15,95,2023,4.0,18.2,True,True,False,False,False,41.0
16,85,2022,5.0,6.985,True,False,False,False,True,36.0
16,95,2023,4.5,29.46671,True,True,False,True,False,45.0
12,100,2022,6.0,14.40625,True,False,False,False,True,41.0
15,95,2021,5.0,30.0,True,False,False,False,True,35.0
13,85,2021,5.0,27.5,True,False,False,False,True,39.0
16,90,2021,4.0,28.4625,True,False,False,False,True,32.0
15,110,2020,4.0,25.12125,True,True,False,True,False,39.0
10,85,2024,5.0,28.22875,True,False,True,False,False,39.0
9,105,2023,5.0,37.210625,True,True,False,True,False,47.0
5,95,2022,5.0,15.6,True,False,False,False,True,42.0
5,95,2023,4.5,14.4,True,True,False,False,False,45.0
14,105,2022,5.0,23.4,True,True,False,True,False,42.0
9,100,2021,6.0,12.35,True,True,False,True,False,45.0
16,95,2022,5.6,14.25,True,True,False,True,False,41.0
5,95,2022,5.0,13.3,True,True,False,False,False,45.0
9,100,2021,11.0,20.8,True,True,True,False,False,49.0
6,100,2023,4.5,20.8,True,False,False,False,True,44.0
4,60,2021,4.4,12.75,True,True,False,True,False,28.0
6,75,2022,6.0,15.3,True,True,False,True,False,37.0
6,100,2021,4.5,13.2975,True,True,True,False,False,43.0
14,105,2020,5.0,39.232,True,False,False,True,True,32.0
5,100,2021,4.5,25.5008,True,False,False,False,True,41.0
11,85,2021,5.0,21.5776,True,False,True,False,True,34.0
20,85,2021,4.0,27.5,True,False,False,True,False,41.0
18,95,2021,6.0,30.49375,True,False,False,True,True,39.0
18,95,2021,6.0,38.64,True,False,False,True,True,39.0
18,125,2021,6.0,28.01106,True,False,False,True,True,47.0
45,105,2022,5.0,27.3,True,False,True,False,False,45.0
26,110,2022,5.0,45.0,True,False,True,False,True,47.0
11,95,2023,4.0,10.79,True,False,False,False,True,46.0
20,105,2022,5.0,21.77341,True,True,False,True,False,44.0
13,100,2021,5.0,29.40171,True,False,False,False,True,40.0
14,100,2021,5.0,19.5,True,True,False,False,False,38.0
19,105,2021,5.0,19.5,True,True,False,False,False,39.0
14,100,2022,6.0,33.0,True,False,False,False,True,40.0
19,100,2021,5.0,14.90671,True,True,False,False,False,35.0
14,100,2021,5.0,14.90671,True,False,False,False,True,35.0
10,95,2020,3.1,22.08,True,False,True,False,True,33.0
29,95,2023,5.0,52.2,True,False,False,True,False,40.0
29,90,2023,5.0,50.025,True,True,False,False,False,44.0
25,90,2021,5.4,24.2,True,True,False,True,False,33.0
45,95,2021,5.0,26.4,True,True,True,False,False,37.0
45,95,2021,8.0,25.3,True,True,False,True,False,35.0
45,95,2021,8.0,25.3,True,True,False,True,False,36.0
29,100,2020,5.0,21.66671,True,False,True,False,True,39.0
26,85,2021,4.0,30.25,True,False,False,True,True,31.0
45,95,2021,4.5,33.0,True,False,True,False,True,31.0
29,100,2020,5.0,35.75,True,False,True,False,True,35.0
15,90,2024,6.0,26.675,True,False,True,False,True,45.0
16,85,2023,6.0,28.6,True,False,True,False,True,35.0
20,95,2023,4.0,33.8,True,True,True,False,False,39.0
25,90,2023,5.0,31.816705,True,False,True,False,True,41.0
20,80,2022,4.0,19.425,True,True,False,False,False,35.0
15,110,2022,4.0,40.7,True,False,True,False,True,53.0
18,90,2022,4.0,32.2,True,True,False,False,False,41.0
19,90,2022,4.0,35.0,True,False,False,False,True,37.0
20,75,2022,4.0,19.8,True,False,True,False,True,31.0
45,95,2021,4.5,9.354,True,True,False,False,False,36.0
45,100,2021,4.5,9.354,True,True,False,False,False,36.0
