"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",7,190000000,2900000,210,890000,"ほぼ長方形",13,"住宅","北東","区道",4.5,"１中住専",60,300,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","商業地","13116","東京都","豊島区","巣鴨","西巣鴨",4,130000000,3900000,110,1200000,"ほぼ整形",6.5,"住宅","北西","区道",9.8,"商業",80,500,"2023年第2四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",9,65000000,3800000,55,1200000,"ほぼ長方形","","住宅","南西","区道",4.3,"１中住専",60,300,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",6,96000000,2200000,140,680000,"台形","","","北西","私道",2.7,"１種住居",60,400,"2021年第3四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",6,81000000,1600000,165,500000,"袋地等","","住宅","北","私道",3.5,"１種住居",60,300,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",8,52000000,2500000,70,770000,"ほぼ長方形",6.8,"住宅","北西","私道",3.4,"１中住専",60,300,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",5,39000000,2200000,60,650000,"長方形",5,"住宅","南西","私道",2,"１種住居",60,300,"2021年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","巣鴨","西巣鴨",6,50000000,1300000,130,390000,"不整形","","住宅","南東","区道",3,"１種住居",60,400,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",4,330000000,3400000,320,1000000,"ほぼ長方形",13.2,"住宅","北西","区道",6,"１低住専",60,150,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",3,140000000,3000000,155,920000,"長方形",8.9,"住宅","西","区道",6.1,"１低住専",60,150,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",4,250000000,2600000,310,800000,"長方形",18.5,"住宅","北","区道",7.2,"１低住専",60,150,"2022年第3四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",8,38000000,2500000,50,760000,"ほぼ長方形",5.7,"住宅","東","区道",4.4,"１低住専",60,150,"2022年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",10,57000000,3100000,60,940000,"長方形",4.7,"住宅","北","私道",4,"１中住専",60,200,"2022年第2四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",9,30000000,2000000,50,620000,"不整形",6.3,"その他","南","私道",3.8,"１低住専",60,150,"2021年第4四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",5,96000000,2100000,150,650000,"長方形",8.5,"","北","区道",6.1,"１低住専",60,150,"2021年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",6,130000000,1900000,220,580000,"ほぼ正方形",10.6,"住宅","南","私道",3.7,"１低住専",60,150,"2021年第4四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",8,150000000,2500000,195,750000,"長方形",11,"住宅","西","区道",6,"１低住専",60,150,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千川","千川",5,170000000,2200000,250,670000,"長方形",11.7,"住宅","北","区道",6.1,"１中住専",60,200,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",5,78000000,3500000,75,1000000,"ほぼ長方形",6.4,"住宅","北西","区道",4.6,"１中住専",60,300,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",5,85000000,2800000,100,860000,"ほぼ整形",6.1,"","南西","区道",4,"１中住専",60,300,"2023年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",3,260000000,4600000,190,1400000,"ほぼ台形",7.5,"住宅","南東","都道",30,"１種住居",60,400,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",4,85000000,1700000,170,500000,"不整形",6.9,"住宅","南西","区道",2.8,"１中住専",60,300,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",4,120000000,3600000,110,1100000,"ほぼ長方形",8.2,"住宅","南東","区道",4.6,"近隣商業",80,300,"2022年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","雑司が谷","雑司が谷(東京メトロ)",5,60000000,3900000,50,1200000,"ほぼ長方形",4.8,"住宅","北西","区道",4.5,"１中住専",60,300,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","雑司が谷(東京メトロ)",12,110000000,3700000,100,1100000,"ほぼ台形",11.3,"その他","南東","区道",3.4,"準工業",60,300,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","雑司が谷(東京メトロ)",12,130000000,4300000,100,1300000,"ほぼ台形",11.3,"住宅","南東","区道",3.4,"準工業",60,300,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","雑司が谷(東京メトロ)",8,33000000,3200000,35,970000,"長方形",3.6,"住宅","南","私道",4,"準工業",60,300,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","雑司が谷(東京メトロ)",7,160000000,1900000,260,590000,"ほぼ台形",12.2,"その他","南西","区道",3.3,"準工業",60,300,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","高田馬場",4,700000000,5700000,410,1700000,"ほぼ台形",16.5,"その他","東","区道",5.1,"準工業",60,300,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高田","高田馬場",9,96000000,4100000,75,1200000,"ほぼ長方形",6.9,"住宅","南","区道",5.5,"準工業",60,300,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",8,87000000,2500000,115,750000,"ほぼ台形",9,"住宅","東","区道",4,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",9,87000000,2800000,100,850000,"ほぼ整形",7.1,"住宅","北東","区道",4,"１中住専",60,200,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",10,39000000,2000000,65,600000,"ほぼ整形",8.4,"その他","北","私道",4,"１中住専",60,200,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",11,49000000,2000000,85,590000,"ほぼ長方形",10,"住宅","東","私道",3,"１中住専",60,200,"2021年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",8,74000000,2200000,110,680000,"不整形",8,"住宅","北東","区道",6,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",9,73000000,2700000,90,810000,"ほぼ長方形",5.4,"住宅","南東","区道",6.2,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","要町",12,35000000,1000000,110,320000,"袋地等",4,"その他","東","私道",3.3,"１中住専",60,200,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","高松","千川",13,92000000,2100000,140,650000,"ほぼ正方形",12.3,"その他","東","区道",3.6,"１中住専",60,200,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",6,52000000,2900000,60,880000,"ほぼ長方形",7,"住宅","南","私道",3.5,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",5,67000000,3200000,70,960000,"ほぼ整形",5.1,"住宅","北","区道",3.9,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",9,75000000,2600000,95,780000,"ほぼ台形",9,"","東","区道",4,"１中住専",60,200,"2021年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",6,30000000,1800000,55,530000,"ほぼ長方形",5.1,"","西","区道",4.5,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",5,69000000,2500000,90,740000,"ほぼ長方形",10.9,"住宅","北","区道",4.5,"１中住専",60,200,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","要町",7,29000000,2200000,45,660000,"ほぼ長方形",4.5,"住宅","南","区道",4.3,"近隣商業",80,300,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","千川",7,50000000,1700000,95,520000,"ほぼ整形",6.5,"住宅","北","区道",6.2,"１中住専",60,200,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","千川",8,90000000,2200000,135,670000,"ほぼ長方形",10.5,"その他","北西","区道",3,"１低住専",60,150,"2021年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","千川",4,51000000,3100000,55,940000,"不整形",4.2,"住宅","南東","区道",5.1,"１中住専",60,200,"2021年第4四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","千早","千川",3,120000000,2800000,140,840000,"ほぼ長方形",9,"住宅","南東","区道",4,"１中住専",60,200,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","椎名町",4,35000000,1500000,80,450000,"袋地等",2.5,"その他","東","区道",6,"１中住専",60,200,"2023年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","椎名町",7,37000000,2000000,60,600000,"ほぼ長方形",6,"その他","北","私道",4,"１中住専",60,200,"2022年第4四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","椎名町",6,20000000,2200000,30,660000,"長方形",5.3,"住宅","北","私道",4,"１中住専",60,200,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","千川",9,15000000,1500000,35,450000,"ほぼ台形",9.8,"住宅","南東","区道",4,"１低住専",60,150,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","千川",11,37000000,1700000,70,520000,"ほぼ台形",8.8,"住宅","南東","私道",4,"１低住専",60,150,"2022年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","千川",11,11000000,1100000,35,320000,"ほぼ長方形",3.7,"住宅","南東","私道",4,"１低住専",60,150,"2021年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","千川",9,140000000,2200000,210,660000,"長方形",13.3,"住宅","北東","私道",3,"１種住居",60,200,"2021年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","東長崎",7,130000000,2800000,150,860000,"ほぼ長方形",9.3,"住宅","南","区道",6,"１中住専",60,200,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","東長崎",7,55000000,1600000,110,500000,"ほぼ長方形",7,"住宅","北","区道",4,"１低住専",60,150,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","東長崎",7,190000000,2000000,320,600000,"ほぼ台形",15,"住宅","北","区道",4,"１低住専",60,150,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13116","東京都","豊島区","長崎","東長崎",6,280000000,2600000,350,800000,"ほぼ長方形",19,"住宅","南東","区道",4.2,"１中住専",60,200,"2023年第3四半期",""
