,district,walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
35122,江戸川区,19,100,2022,7.0,23.1,True,False,True,False,False,49.0
35125,江戸川区,21,80,2022,11.0,9.45,True,False,False,False,True,41.0
35130,江戸川区,21,95,2022,7.0,33.6,True,False,False,False,True,54.0
35131,江戸川区,20,90,2022,6.5,22.4,True,False,False,True,False,46.0
35133,江戸川区,26,95,2022,9.0,22.4,True,False,False,False,True,44.0
35134,江戸川区,29,95,2021,7.0,34.694195,True,False,False,False,True,48.0
35139,江戸川区,25,90,2021,4.0,32.65336,True,True,False,False,False,45.0
35140,江戸川区,23,105,2022,7.0,28.57169,True,False,True,False,False,54.0
35141,江戸川区,28,95,2022,16.0,36.73503,True,False,False,True,False,47.0
35142,江戸川区,29,80,2022,7.0,32.65336,True,True,False,False,False,51.0
35143,江戸川区,19,45,2021,4.0,18.5,True,True,False,False,False,25.0
35145,江戸川区,14,115,2021,14.4,46.25,True,False,True,False,False,61.0
35146,江戸川区,26,85,2021,4.5,29.6,True,False,False,False,True,43.0
35147,江戸川区,26,90,2021,7.0,29.6,True,False,True,False,False,42.0
35148,江戸川区,26,85,2021,4.0,29.6,True,False,False,False,True,43.0
35151,江戸川区,15,100,2021,5.0,34.0,True,False,False,False,True,50.0
35152,江戸川区,23,85,2021,7.0,34.0,True,False,False,True,False,45.0
35159,江戸川区,6,90,2020,8.0,73.675,True,False,False,True,False,77.0
35161,江戸川区,10,95,2023,5.0,27.2,True,False,False,False,True,53.0
35162,江戸川区,13,95,2023,8.0,42.23331,True,False,False,True,True,56.0
35164,江戸川区,8,100,2023,5.0,60.3333,True,True,False,False,False,80.0
35167,江戸川区,15,85,2023,4.5,42.23331,True,False,False,False,True,53.0
35168,江戸川区,15,95,2023,4.5,42.23331,True,False,False,True,True,57.0
35169,江戸川区,18,110,2023,6.0,36.8125,True,False,False,True,False,60.0
35170,江戸川区,13,100,2023,6.0,36.8125,True,True,False,False,False,57.0
35171,江戸川区,12,55,2022,4.0,17.4375,True,False,True,False,False,34.0
35173,江戸川区,12,95,2022,16.0,36.266695,True,False,False,True,False,47.0
35177,江戸川区,13,105,2022,8.0,40.533365,True,False,False,True,False,58.0
35178,江戸川区,16,95,2022,8.0,23.1,True,True,True,False,False,53.0
35180,江戸川区,6,90,2022,8.0,29.7,True,False,False,True,True,65.0
35181,江戸川区,14,100,2022,8.2,31.35,True,False,False,True,False,62.0
35182,江戸川区,9,100,2023,11.0,23.1,True,True,True,False,False,61.0
35186,江戸川区,15,90,2022,4.5,39.44,True,False,False,True,True,50.0
35187,江戸川区,6,100,2022,8.0,48.72,True,False,False,True,True,65.0
35188,江戸川区,5,90,2022,8.0,44.08,True,False,False,True,False,65.0
35190,江戸川区,120,90,2022,11.0,16.8,True,False,False,True,False,60.0
35194,江戸川区,16,105,2021,11.0,24.0,True,True,False,True,False,50.0
35197,江戸川区,7,170,2021,6.0,42.857535,True,True,False,False,False,97.0
35198,江戸川区,11,95,2021,8.0,34.694195,True,False,False,False,True,57.0
35199,江戸川区,12,75,2022,4.0,26.530855,True,True,False,True,False,39.0
35204,江戸川区,16,95,2021,4.0,28.9,True,True,True,False,False,42.0
35205,江戸川区,12,80,2021,11.0,27.2,True,False,True,False,True,40.0
35207,江戸川区,16,85,2021,4.5,27.2,True,False,True,False,False,49.0
35209,江戸川区,8,90,2020,8.0,40.5,True,True,True,False,False,51.0
35210,江戸川区,13,115,2021,8.0,40.5,True,True,False,False,False,53.0
35211,江戸川区,16,95,2021,8.0,40.5,True,True,True,False,False,51.0
35214,江戸川区,16,90,2021,4.5,31.5,True,False,False,False,True,49.0
35217,江戸川区,19,100,2021,8.0,31.374975,True,True,True,False,False,47.0
35218,江戸川区,19,105,2021,6.0,39.741635,True,False,True,False,True,44.0
35221,江戸川区,19,115,2023,6.0,48.26664,True,False,False,False,True,59.0
35224,江戸川区,18,95,2023,5.0,29.7,True,False,True,False,False,48.0
35225,江戸川区,18,80,2022,4.0,30.16,True,True,True,False,False,38.0
35226,江戸川区,18,95,2022,10.0,12.6,True,False,False,True,True,45.0
35229,江戸川区,20,85,2022,4.0,18.367515,True,True,False,False,False,43.0
35231,江戸川区,20,90,2021,9.6,25.9,True,True,False,True,False,43.0
35232,江戸川区,16,85,2020,4.5,42.75,True,False,True,False,True,41.0
35234,江戸川区,15,100,2021,4.0,75.15,True,False,False,True,False,61.0
35235,江戸川区,23,60,2023,4.0,19.11,True,True,False,False,False,37.0
35237,江戸川区,23,100,2023,6.3,33.35003,True,True,False,False,False,60.0
35238,江戸川区,25,95,2023,6.3,27.825,True,False,True,False,False,59.0
35239,江戸川区,25,105,2023,4.5,27.825,True,True,False,False,False,55.0
35240,江戸川区,24,85,2023,4.5,31.8,True,False,True,False,False,55.0
35242,江戸川区,21,95,2024,4.0,31.8,True,True,False,False,False,53.0
35243,江戸川区,20,85,2023,4.0,21.8625,True,False,False,False,True,45.0
35244,江戸川区,25,100,2023,4.5,16.5825,True,False,False,True,False,61.0
35246,江戸川区,29,90,2023,4.0,15.477,True,True,False,False,False,45.0
35250,江戸川区,23,105,2022,4.0,29.71875,True,False,False,True,False,40.0
35252,江戸川区,23,60,2022,4.0,27.7375,True,True,False,False,False,33.0
35253,江戸川区,26,100,2023,4.5,27.7375,True,False,False,False,True,58.0
35264,江戸川区,29,115,2022,10.9,16.94,True,False,False,True,False,47.0
35265,江戸川区,25,55,2021,4.0,10.464,True,False,False,False,True,25.0
35266,江戸川区,26,60,2021,4.0,14.388,True,True,False,False,False,31.0
35270,江戸川区,8,65,2023,4.0,39.0,True,False,False,True,True,44.0
35272,江戸川区,16,105,2023,8.0,85.8,True,True,False,False,False,90.0
35278,江戸川区,9,110,2023,8.0,45.05,True,True,True,False,False,78.0
35280,江戸川区,13,105,2023,8.0,38.95,True,True,False,False,False,83.0
35281,江戸川区,9,110,2022,6.0,38.5875,True,True,True,False,False,78.0
35285,江戸川区,7,75,2022,6.0,38.5875,True,False,True,False,True,61.0
35297,江戸川区,14,75,2022,6.0,17.2,True,False,False,False,True,42.0
35299,江戸川区,15,100,2022,6.0,38.7,True,True,False,False,False,64.0
35302,江戸川区,11,90,2020,4.0,30.1,True,False,False,False,True,46.0
35308,江戸川区,14,100,2021,6.0,55.0,True,False,False,False,True,64.0
35314,江戸川区,13,70,2021,1.8,24.48,True,True,False,False,False,48.0
35316,江戸川区,11,105,2021,9.6,28.56,True,True,False,False,False,61.0
35317,江戸川区,11,105,2021,10.0,28.56,True,True,False,False,False,63.0
35318,江戸川区,16,105,2021,6.2,36.72,True,False,False,False,True,58.0
35320,江戸川区,18,80,2023,4.0,43.2,True,False,True,False,False,56.0
35322,江戸川区,16,65,2023,4.0,36.0,True,False,True,False,False,46.0
35323,江戸川区,16,95,2022,12.0,24.266645,True,True,False,False,False,64.0
35328,江戸川区,15,95,2023,6.0,32.9375,True,True,False,False,False,50.0
35329,江戸川区,19,90,2023,6.0,19.375,True,True,True,False,False,48.0
35330,江戸川区,15,95,2022,11.6,29.86669,True,False,False,True,True,49.0
35331,江戸川区,21,100,2022,6.0,46.4,True,False,False,True,False,43.0
35332,江戸川区,21,100,2022,6.0,48.72,True,False,False,True,False,55.0
35334,江戸川区,16,110,2022,6.0,34.8,True,False,False,False,True,49.0
35338,江戸川区,23,85,2021,12.0,37.0,True,False,True,False,False,38.0
35340,江戸川区,21,100,2021,6.0,38.25,True,False,True,False,False,40.0
35341,江戸川区,20,95,2021,6.0,36.0,True,False,False,True,True,40.0
35344,江戸川区,19,95,2021,6.0,33.46664,True,False,True,False,False,37.0
35347,江戸川区,25,100,2023,6.5,32.0,True,False,False,False,True,59.0
35348,江戸川区,19,85,2023,4.0,24.1875,True,False,True,False,False,43.0
35351,江戸川区,19,90,2022,6.5,27.442845,True,True,False,True,False,69.0
35352,江戸川区,21,110,2022,9.9,25.82856,True,False,False,True,False,53.0
35358,江戸川区,20,90,2022,6.5,27.659,True,False,False,False,True,60.0
35359,江戸川区,20,95,2022,6.4,24.975,True,False,True,False,False,64.0
35361,江戸川区,19,90,2022,7.5,22.2,True,False,True,False,True,50.0
35363,江戸川区,19,80,2022,6.0,24.975,True,False,False,True,True,44.0
35364,江戸川区,19,90,2022,7.5,22.2,True,False,True,False,True,47.0
35367,江戸川区,15,100,2022,4.5,33.925,True,True,True,False,False,75.0
35368,江戸川区,14,100,2022,4.5,32.45,True,True,False,True,False,75.0
35369,江戸川区,19,85,2022,6.0,26.55,True,False,False,True,True,44.0
35373,江戸川区,13,95,2021,5.0,30.8,True,False,False,True,True,44.0
35378,江戸川区,20,70,2021,3.0,16.575,True,True,True,False,False,35.0
35387,江戸川区,11,100,2024,4.0,54.0,True,False,False,True,False,63.0
35389,江戸川区,9,75,2023,4.0,24.266645,True,False,False,True,False,66.0
35391,江戸川区,5,90,2022,4.0,42.0,True,False,True,False,False,66.0
35402,江戸川区,11,75,2022,18.0,23.421,True,True,True,False,False,61.0
35405,江戸川区,8,70,2021,4.0,20.596015,True,False,False,False,True,41.0
35409,江戸川区,9,100,2020,15.8,37.45225,True,False,True,False,False,58.0
35415,江戸川区,4,100,2022,6.0,22.183315,True,False,False,False,True,60.0
35419,江戸川区,10,95,2023,6.6,23.86664,True,False,False,True,False,60.0
35422,江戸川区,8,120,2023,4.0,23.86664,True,True,False,True,False,68.0
35433,江戸川区,9,105,2023,4.0,26.8,True,False,False,True,True,56.0
35438,江戸川区,5,75,2022,4.0,31.5,True,False,False,True,True,84.0
35440,江戸川区,8,110,2022,4.0,43.60905,True,False,True,False,False,63.0
35448,江戸川区,9,100,2022,4.0,31.328,True,False,False,False,True,63.0
35449,江戸川区,11,80,2022,4.4,17.088,True,True,False,False,False,53.0
35456,江戸川区,9,105,2022,4.0,34.13079,True,True,False,False,False,59.0
35461,江戸川区,10,95,2021,3.4,28.05958,True,True,False,False,False,51.0
35467,江戸川区,29,90,2021,4.0,27.83,True,False,False,False,True,45.0
35469,江戸川区,21,120,2022,4.5,27.624975,True,False,True,False,True,55.0
35472,江戸川区,20,100,2021,4.0,23.46664,True,False,False,True,True,43.0
35474,江戸川区,16,50,2023,4.0,19.2,True,False,True,False,False,31.0
35481,江戸川区,16,70,2022,2.9,27.2,True,True,True,False,False,43.0
35482,江戸川区,13,85,2021,3.6,36.73503,True,True,True,False,False,46.0
35487,江戸川区,10,110,2023,3.7,32.0,True,True,True,False,False,63.0
35489,江戸川区,7,85,2023,4.4,25.8,True,False,True,False,True,56.0
35494,江戸川区,13,80,2023,4.0,29.05713,True,True,False,False,False,53.0
35501,江戸川区,14,80,2022,4.0,19.175,True,False,False,True,False,49.0
35503,江戸川区,11,90,2021,14.0,20.4,True,True,False,True,False,43.0
35504,江戸川区,10,85,2021,11.0,21.675,True,True,True,False,False,48.0
35505,江戸川区,7,105,2021,3.4,34.425,True,True,False,True,False,64.0
35511,江戸川区,9,105,2022,16.0,23.8,True,False,False,True,True,58.0
35512,江戸川区,10,85,2021,3.9,12.025,True,True,False,False,False,45.0
35513,江戸川区,19,100,2021,4.0,44.1,True,True,False,False,False,52.0
35516,江戸川区,15,105,2022,4.5,30.975,True,False,False,True,False,61.0
35517,江戸川区,12,55,2020,4.0,11.16665,True,False,True,False,False,27.0
35518,江戸川区,15,135,2022,4.5,25.683295,True,False,True,False,False,75.0
35519,江戸川区,14,70,2021,4.0,15.3,True,False,True,False,False,34.0
35520,江戸川区,9,85,2021,8.0,19.125,True,True,False,True,False,50.0
35521,江戸川区,14,60,2022,4.0,18.41665,True,False,True,False,False,33.0
35522,江戸川区,15,105,2022,4.5,34.1667,True,False,False,True,False,60.0
35525,江戸川区,19,95,2023,6.0,38.85,True,False,False,True,False,48.0
35528,江戸川区,15,110,2022,3.9,55.46671,True,False,True,False,False,64.0
35529,江戸川区,14,50,2022,4.0,27.733355,True,False,True,False,False,30.0
35530,江戸川区,12,135,2022,6.0,22.4,True,False,False,True,False,64.0
35532,江戸川区,18,90,2021,4.5,16.65,True,False,True,False,False,50.0
35533,江戸川区,19,90,2021,5.0,16.65,True,True,False,False,False,53.0
35534,江戸川区,18,90,2021,5.0,16.65,True,True,True,False,False,50.0
35535,江戸川区,14,50,2021,4.0,28.166645,True,False,False,True,False,33.0
35537,江戸川区,19,90,2021,4.5,38.99997,True,True,True,False,False,48.0
35538,江戸川区,15,55,2021,5.4,32.499975,True,False,False,False,True,38.0
35539,江戸川区,18,90,2021,4.5,38.99997,True,True,False,False,False,48.0
35543,江戸川区,18,90,2021,5.0,24.5,True,False,False,True,True,44.0
35544,江戸川区,11,65,2021,4.0,20.91665,True,False,True,False,False,32.0
35547,江戸川区,12,100,2024,7.0,49.99375,True,False,True,False,False,69.0
35548,江戸川区,9,95,2023,7.8,37.575,True,False,True,False,False,90.0
35549,江戸川区,19,110,2024,8.0,45.925,True,False,True,False,False,82.0
35557,江戸川区,14,90,2023,9.0,37.1,True,False,True,False,False,62.0
35563,江戸川区,14,85,2023,3.6,34.85,True,False,False,True,False,58.0
35564,江戸川区,15,70,2022,4.0,33.075,True,False,False,True,False,47.0
35573,江戸川区,11,110,2022,6.0,38.475,True,False,False,False,True,76.0
35575,江戸川区,8,80,2021,4.0,24.3,True,False,False,True,False,50.0
35577,江戸川区,21,105,2022,7.2,60.75,True,False,False,True,False,66.0
35585,江戸川区,14,60,2022,4.0,21.175,True,False,False,True,False,35.0
35587,江戸川区,18,105,2022,6.0,30.1,True,False,True,False,False,62.0
35593,江戸川区,19,80,2022,6.0,41.483365,True,False,True,False,False,53.0
35595,江戸川区,10,105,2021,24.0,66.0,True,True,False,True,False,60.0
35598,江戸川区,12,85,2021,4.5,55.0,True,True,False,False,False,50.0
35600,江戸川区,18,70,2022,4.0,33.0,True,False,False,True,False,45.0
35602,江戸川区,19,100,2021,9.0,26.04,True,True,False,False,False,60.0
35603,江戸川区,20,130,2020,7.0,46.5,True,True,True,False,False,61.0
35605,江戸川区,19,105,2020,7.0,42.78,True,False,True,False,False,54.0
35608,江戸川区,20,105,2020,5.4,48.96,True,True,True,False,False,45.0
35610,江戸川区,14,100,2021,1.8,34.68,True,False,True,False,False,46.0
35613,江戸川区,10,85,2023,6.2,8.0,True,False,False,False,True,56.0
35615,江戸川区,10,95,2023,5.5,43.649955,True,False,True,False,True,67.0
35616,江戸川区,12,105,2023,6.0,37.183295,True,True,False,False,False,64.0
35618,江戸川区,9,90,2022,4.0,66.7,True,False,False,True,False,44.0
35620,江戸川区,11,115,2021,7.9,37.8,True,False,True,False,False,56.0
35625,江戸川区,24,55,2024,8.0,4.9,True,False,False,True,False,30.0
35631,江戸川区,20,95,2023,5.4,40.274955,True,True,False,False,False,64.0
35636,江戸川区,12,85,2023,5.4,64.96,True,False,True,False,True,65.0
35638,江戸川区,16,90,2024,6.3,34.8,True,False,False,True,False,51.0
35641,江戸川区,14,85,2023,6.0,41.299965,True,True,False,False,False,57.0
35643,江戸川区,14,100,2023,5.5,39.3333,True,False,True,False,True,69.0
35644,江戸川区,9,100,2022,2.0,31.0,True,True,False,False,False,59.0
35649,江戸川区,21,85,2022,4.5,26.35,True,False,False,True,False,46.0
35651,江戸川区,14,105,2023,7.2,21.7,True,False,False,True,False,62.0
35653,江戸川区,15,75,2024,5.4,21.7,True,False,False,False,True,48.0
35655,江戸川区,23,85,2022,4.5,28.475,True,False,True,False,True,48.0
35656,江戸川区,19,90,2022,5.0,33.5,True,False,True,False,False,56.0
35665,江戸川区,6,90,2022,6.7,43.60905,True,False,False,True,False,59.0
35667,江戸川区,21,95,2022,4.5,46.031775,True,True,False,False,False,60.0
35668,江戸川区,25,100,2022,4.8,36.340875,True,True,False,False,False,43.0
35669,江戸川区,13,85,2021,5.4,14.24,True,False,True,False,True,46.0
35672,江戸川区,11,100,2021,3.6,22.784,False,False,False,True,False,62.0
35673,江戸川区,12,100,2021,6.2,32.234635,True,False,False,True,False,58.0
35674,江戸川区,16,95,2021,4.0,28.442325,True,False,False,True,False,42.0
35675,江戸川区,18,110,2021,5.4,36.026945,True,False,True,False,False,57.0
35676,江戸川区,15,100,2022,5.0,26.54617,True,True,False,False,False,49.0
35677,江戸川区,11,105,2021,4.0,27.516,True,False,True,False,False,55.0
35680,江戸川区,19,105,2021,5.5,19.2612,True,False,True,False,False,51.0
35681,江戸川区,12,115,2021,8.3,35.12728,True,False,True,False,False,57.0
35685,江戸川区,24,75,2021,4.0,30.73637,True,False,False,True,True,43.0
35686,江戸川区,24,85,2021,9.0,32.931825,True,False,False,False,True,45.0
35688,江戸川区,24,105,2022,4.5,32.931825,True,True,False,False,False,52.0
35690,江戸川区,18,95,2021,7.7,25.10594,True,False,False,True,False,40.0
35691,江戸川区,18,105,2021,7.6,22.1523,True,False,False,True,False,46.0
35697,江戸川区,23,105,2021,8.0,22.1523,True,False,False,True,True,49.0
35698,江戸川区,11,120,2021,4.0,25.10594,True,True,False,True,False,49.0
35701,江戸川区,26,90,2023,6.7,48.03337,True,False,False,False,True,45.0
35703,江戸川区,23,50,2023,4.0,16.53332,True,False,False,False,True,33.0
35704,江戸川区,16,90,2023,4.0,28.93331,True,True,False,True,False,53.0
35705,江戸川区,14,95,2022,6.3,28.93331,True,False,True,False,False,51.0
35711,江戸川区,13,70,2023,6.5,18.599985,True,False,False,True,True,51.0
35714,江戸川区,18,95,2022,4.0,30.69375,True,False,False,True,False,50.0
35715,江戸川区,16,95,2022,4.0,28.6475,True,True,False,False,False,56.0
35717,江戸川区,11,100,2022,4.0,29.46664,True,True,False,True,False,61.0
35721,江戸川区,26,95,2021,4.0,29.46664,True,False,False,True,False,48.0
35730,江戸川区,19,95,2021,4.0,29.041695,True,True,False,False,False,52.0
35731,江戸川区,13,100,2021,3.3,28.134375,True,True,True,False,False,50.0
35733,江戸川区,16,55,2021,5.5,13.129375,True,False,True,False,False,29.0
35737,江戸川区,19,85,2021,5.8,35.25,True,False,False,False,True,45.0
35738,江戸川区,11,65,2021,6.1,14.1,True,False,False,True,True,33.0
35740,江戸川区,21,110,2021,3.8,32.26663,True,False,False,False,True,53.0
35742,江戸川区,21,100,2021,4.0,29.3333,True,False,False,True,False,43.0
35744,江戸川区,23,90,2023,7.0,46.4,True,True,False,False,False,46.0
35746,江戸川区,21,75,2022,4.0,18.9,True,False,False,False,True,38.0
35749,江戸川区,28,100,2022,5.5,24.650015,True,True,False,True,False,48.0
35750,江戸川区,23,75,2022,7.0,20.857705,True,False,False,True,False,44.0
35751,江戸川区,25,140,2022,6.2,27.516,True,False,False,True,False,62.0
35753,江戸川区,23,65,2021,7.0,19.759095,True,False,False,True,False,35.0
35757,江戸川区,10,100,2022,4.0,36.96,True,True,True,False,False,53.0
35759,江戸川区,10,95,2023,4.0,24.675,True,True,True,False,False,53.0
35764,江戸川区,13,100,2021,3.6,45.499965,True,False,False,True,True,58.0
35767,江戸川区,8,95,2023,4.0,44.73125,True,False,True,False,False,63.0
35768,江戸川区,10,100,2023,3.2,47.3625,True,True,False,True,False,70.0
35770,江戸川区,15,100,2023,4.6,32.41288,True,True,False,False,False,55.0
35772,江戸川区,13,105,2023,3.7,34.438685,True,True,False,False,False,59.0
35776,江戸川区,12,75,2024,2.7,26.335465,True,True,False,True,False,54.0
35779,江戸川区,9,55,2023,4.9,17.7625,True,False,True,False,True,38.0
35781,江戸川区,9,65,2023,4.0,17.7625,True,False,True,False,True,36.0
35782,江戸川区,6,95,2023,4.0,38.0625,True,False,True,False,True,57.0
35786,江戸川区,6,105,2023,3.7,21.0,True,True,False,False,False,74.0
